timestamp,adjusted_close
2022-12-30,367.61669921875
2023-01-03,366.069091796875
2023-01-04,368.89520263671875
2023-01-05,364.6848449707031
2023-01-06,373.0478515625
2023-01-09,372.83636474609375
2023-01-10,375.4510498046875
2023-01-11,380.19970703125
2023-01-12,381.5838928222656
2023-01-13,383.06427001953125
2023-01-17,382.36248779296875
2023-01-18,376.3257751464844
2023-01-19,373.5861511230469
2023-01-20,380.54571533203125
2023-01-23,385.1117248535156
2023-01-24,384.6983642578125
2023-01-25,384.8426208496094
2023-01-26,389.0721435546875
2023-01-27,389.96612548828125
2023-01-30,385.0732727050781
2023-01-31,390.73516845703125
2023-02-01,394.8878173828125
2023-02-02,400.6361999511719
2023-02-03,396.3778381347656
2023-02-06,393.9553527832031
2023-02-07,399.1077880859375
2023-02-08,394.74359130859375
2023-02-09,391.3215637207031
2023-02-10,392.2347106933594
2023-02-13,396.8391418457031
2023-02-14,396.6565856933594
2023-02-15,397.9446105957031
2023-02-16,392.46539306640625
2023-02-17,391.4849548339844
2023-02-21,383.63140869140625
2023-02-22,383.1026916503906
2023-02-23,385.14056396484375
2023-02-24,381.0263671875
2023-02-27,382.3241271972656
2023-02-28,380.9109802246094
2023-03-01,379.4498596191406
2023-03-02,382.4009704589844
2023-03-03,388.53387451171875
2023-03-06,388.8030090332031
2023-03-07,382.8431701660156
2023-03-08,383.468017578125
2023-03-09,376.3930969238281
2023-03-10,370.9618835449219
2023-03-13,370.4331970214844
2023-03-14,376.5564880371094
2023-03-15,374.20135498046875
2023-03-16,380.7668151855469
2023-03-17,376.31463623046875
2023-03-20,379.9331970214844
2023-03-21,384.9218444824219
2023-03-22,378.36029052734375
2023-03-23,379.3831481933594
2023-03-24,381.8726501464844
2023-03-27,382.5866394042969
2023-03-28,381.7278747558594
2023-03-29,387.27630615234375
2023-03-30,389.5438537597656
2023-03-31,395.0343322753906
2023-04-03,396.5396423339844
2023-04-04,394.3396301269531
2023-04-05,393.3071594238281
2023-04-06,394.84136962890625
2023-04-10,395.2466125488281
2023-04-11,395.3527526855469
2023-04-12,393.7413024902344
2023-04-13,398.9712829589844
2023-04-14,397.99664306640625
2023-04-17,399.4248352050781
2023-04-18,399.6853332519531
2023-04-19,399.6178283691406
2023-04-20,397.4370422363281
2023-04-21,397.7458190917969
2023-04-24,398.1607666015625
2023-04-25,391.84039306640625
2023-04-26,390.18072509765625
2023-04-27,397.94842529296875
2023-04-28,401.3450012207031
2023-05-01,400.93975830078125
2023-05-02,396.4335021972656
2023-05-03,393.71240234375
2023-05-04,390.9237365722656
2023-05-05,398.1607666015625
2023-05-08,398.2668762207031
2023-05-09,396.5202941894531
2023-05-10,398.3730163574219
2023-05-11,397.6782531738281
2023-05-12,397.1572265625
2023-05-15,398.52740478515625
2023-05-16,395.86419677734375
2023-05-17,400.6695556640625
2023-05-18,404.529296875
2023-05-19,403.9406433105469
2023-05-22,404.10467529296875
2023-05-23,399.5694885253906
2023-05-24,396.6747131347656
2023-05-25,400.10986328125
2023-05-26,405.2915344238281
